"","RT","MZ","HM406CO","HM406TI"
"543",2982.75600172126,607.840752298488,11171300000,906851700
"544",6846.49095382937,454.896590248427,2400204000,5187914000
"545",4663.58880512777,644.98586673404,2016401000,217646400
"546",2605.22814542058,613.284943513516,80145900,13032240
"547",7087.48585170715,507.744391818744,2512656,NA
"548",11502.5232277839,793.059851986162,30123660,NA
"549",2951.73046031127,530.239575093369,499950400,474365100
"550",8989.20178256419,796.921864374851,11780220000,NA
"551",5173.1012024278,421.771136098756,NA,170565400
"552",4262.78489813711,629.348755278986,NA,297336800
"553",11688.3490123088,805.081332927365,NA,8130690000
"554",3706.5277810195,596.829898535383,NA,NA
"555",4037.94782844063,574.800901916622,NA,NA
"556",2976.48670129883,638.321514679977,NA,NA
"557",3875.02053730139,443.770331309554,NA,NA
"558",1255.69926912037,391.284158954329,6392792,6000741
"559",10570.9508010927,782.380509487435,202863800,NA
"560",4746.61351515147,517.272986109702,7818622000,48635770000
"561",4427.52328940867,750.341757272235,926956200,666254600
"562",7451.35103375803,593.82888911498,3.7595e+11,13092070000
"563",3556.21248270363,870.391899151389,53883050,2547087000
"564",2478.63005200491,666.296205652217,130006200,11698040000
"565",5989.20896614437,388.226511512688,5305464000,NA
"566",10038.5658574183,721.689926303278,11087450,NA
"567",8734.08104562856,981.424600943199,669930200,698881900
"568",5555.43948762051,532.293283198247,36102130,144537300
"569",5718.99054174709,847.429371139231,10950590000,1749860000
"570",2634.18709974032,550.291936740888,107917200,573490500
"571",6237.91886421146,400.239958397917,3661807000,5331207000
"572",6232.25549008918,441.269782459324,1441455000,2008366000
"573",5587.37207927788,657.839958443656,38903090,369992000
"574",3338.25388055451,485.91271717388,299824900,114468800
"575",2443.04006928996,576.306091835013,75942010,799568500
"576",5694.96605326719,510.758724910278,NA,6343572000
"577",8942.29451897253,787.056988507429,NA,1218859000
"578",3584.02652035854,544.791983976664,NA,812190200
"579",2843.25582610643,654.350612143033,NA,94774890
"580",1507.53764233644,592.266080272121,NA,945532900
"581",3264.79077735355,432.231510745086,NA,36567820000
"582",6204.11746992912,553.316732229732,NA,2658560000
"583",5935.30111496297,356.212862221111,NA,1277859000
"584",9147.84969805042,736.373841787487,NA,801102600
"585",2384.45154991853,664.319522782201,NA,2218508000
"586",5426.30807218627,457.76909301163,NA,33404310
"587",3224.09577690037,501.282107772966,NA,238183500
"588",4465.95097925288,592.835213108699,NA,NA
"589",3756.08776195467,465.764976466008,NA,NA
"590",5562.64824630522,690.357310320857,NA,NA
"591",2929.60293130084,465.273860705397,NA,NA
"592",3499.52388889651,603.820543601897,NA,NA
"593",4699.40692365844,524.30586078106,NA,NA
"594",2619.38688777889,526.771413507189,NA,NA
"595",8027.30626311104,837.394518843485,NA,NA
"596",3120.84624439699,605.299122624993,NA,NA
"597",5756.29576083148,671.864456064259,NA,NA
"598",4170.29583188688,417.017424775482,NA,NA
"599",3633.91870769505,526.772695442906,NA,NA
"600",4257.96730179091,495.771307291706,NA,NA
"601",8979.38444259482,792.347525008892,34537690,NA
"602",2863.18551875738,405.562568895813,5247341,43015240
"603",4611.68392592911,482.758706236073,6000541,NA
"604",2432.99672038778,539.276314982864,863495800,NA
"605",6602.11599791124,655.371711582517,49933510,543584500
"606",9002.83185824077,525.785641759344,55429600,NA
"607",3375.15489270136,808.890477886113,979915200,4768842000
"608",6594.16846759663,572.814045056124,192652100,520762200
"609",6807.71437880621,542.788618447475,1708782000,202042100
"610",1560.60621412052,571.257956084987,260402400000,39613280000
"611",2254.41541111407,498.907661016026,97199560,654460700
"612",2375.54128781505,546.26018301427,8804188,2382102000
"613",3356.50130440023,458.284428649207,4506065000,2619156000
"614",5573.99007584188,588.80603235485,3643521000,NA
"615",2475.02463843555,501.777615083378,NA,83485560
"616",5989.84166150405,631.819900182103,NA,373570900
"617",3448.0008139785,483.785950157188,NA,1192667000
"618",3642.59065860432,680.337513321938,NA,219542600
"619",3053.23773458558,549.790863147377,NA,140568100
"620",2685.04686924547,1202.04688129425,NA,81083020
"621",1623.64779703562,606.259390261732,NA,1858286000
"622",5854.33810945236,551.311689750943,NA,1450854000
"623",3246.19794944354,522.787896131323,NA,157297100
"624",8026.07293591828,518.266331929152,NA,776150200
"625",3398.78030662279,700.837158535461,NA,572844400
"626",7740.09701118026,509.787417128079,NA,7157128
"627",6226.32729057396,550.772214140654,NA,NA
"628",3542.99951375344,594.809002961112,NA,NA
"629",10866.5695151709,734.395841142087,NA,NA
"630",7334.2958350382,524.791487234969,NA,NA
"631",6959.36968419254,597.318614279056,NA,NA
"632",2108.40865457254,502.592376124213,NA,NA
"633",3682.92100408225,494.774144250029,NA,NA
"634",9469.99160523861,751.886055365633,NA,NA
"635",5656.74906091798,569.287698270692,NA,NA
"636",3300.18301335078,1038.47381990852,273550800,86097320
"637",2038.10644939613,645.303460721951,30730960,NA
"638",2559.7934859455,494.767975402614,177691100,NA
"639",9009.09324791011,571.619413677389,30708300,NA
"640",2197.3717674614,581.301603844585,40505390,156197200
"641",2647.7860737335,1074.47340480744,61341780,169490600
"642",9443.62584129589,528.270866827869,1516088000,NA
"643",1663.2030085612,635.27122217509,70940750,1590984000
"644",6502.89655882419,608.792025693116,3802410000,719471100
"645",2194.14816095037,554.275945414657,279543500,560776700
"646",3990.35108558526,485.2716389111,51854690,NA
"647",9097.41475418339,772.387952965452,7581670000,6553207000
"648",7891.71624652062,570.781325970217,NA,415306800
"649",3545.533105751,490.760857411708,NA,171125500
"650",4101.58959906631,523.280686016046,NA,37437860
"651",6745.82896218804,761.869524846466,NA,87072410
"652",3496.39022651245,522.29227068437,NA,102674600
"653",3089.19152255931,611.288498486229,NA,39871580
"654",7365.21296749945,536.785944166318,NA,2573358000
"655",8102.19342067076,764.852234902564,NA,10452160
"656",6082.55395320437,547.787239932773,NA,104129700
"657",3681.64280266438,639.326098173607,NA,1266238000
"658",3011.36377467321,495.235519026633,NA,1169698000
"659",6836.96066808326,775.39165798238,NA,800015300
"660",4001.9412250694,478.741856524457,NA,NA
"661",6966.03184307889,484.253213609152,NA,NA
"662",4318.50311797659,569.796676495643,NA,NA
"663",10342.824140729,582.285275182996,NA,NA
"664",4653.38119394933,823.902433478795,NA,NA
"665",4127.5938101055,503.763868328622,NA,NA
"666",3055.22103971993,445.739372832511,NA,NA
"667",7895.77598641536,639.821227466413,NA,NA
"668",4603.06521830563,800.450722779807,NA,NA
"669",6983.7706617882,588.324636514634,NA,NA
"670",5010.07853980323,553.795920811526,NA,NA
"671",5454.18955854969,489.274107784818,NA,NA
"672",6950.735637284,759.861249484209,NA,NA
"673",5747.50812482154,489.286989111398,NA,NA
"674",5918.56073222846,438.750196385588,NA,NA
"675",10022.7333904183,721.688134573272,NA,NA
"676",3726.91419593513,652.330730464942,NA,NA
"677",6147.24631582378,610.335962077742,2503598000,460544000
"678",5034.82829495318,558.802609580279,825648800,833312000
"679",1850.67512114914,699.31821369462,230328700,56720270
"680",11574.4973127892,677.370854116268,913496300,NA
"681",4917.81619193103,453.755673972489,489380700,10990140000
"682",3321.04730155683,403.711571635294,1095814000,491106100
"683",10785.5273997869,643.969404521237,1124633000,191175900
"684",1803.14796435217,558.956498588716,4200984000,752577900
"685",9644.92855083257,591.803111553133,45805760,51973360
"686",3057.17728755514,667.787457867911,156596200,971728400
"687",7251.14878423339,628.016602813292,6170705,2669225000
"688",1875.1635549602,775.814102253092,110351600,58848510
"689",6297.31297123138,516.793615910686,5340469000,660012800
"690",3733.68677892472,433.739950929523,23605630,NA
"691",4265.35009951637,397.231529496099,NA,5396652000
"692",3416.02285750297,574.294059928878,NA,90697190
"693",6182.11273022612,454.26595278691,NA,189087900
"694",9213.13186503594,701.334146802678,NA,384490600
"695",5160.18640200028,733.349584704495,NA,1266647000
"696",5507.14303869601,503.290115491294,NA,8765521000
"697",3923.90670615453,732.856453012816,NA,4103868000
"698",12473.8492162664,602.98476807697,NA,49874840000
"699",5553.54297856128,549.263667505797,NA,3875965000
"700",2876.52368068166,489.766154024184,NA,1174575000
"701",6629.39456985817,760.387739392043,NA,949461700
"702",2744.11399494313,554.266568251417,NA,189870700
"703",4084.91865136085,446.745776878754,NA,102392900
"704",5411.03411329746,708.877436547093,NA,383426200
"705",4163.2463033696,417.466621433079,NA,NA
"706",2587.16954032599,486.600887209607,NA,NA
"707",5247.64149236399,656.858808998978,NA,NA
"708",3123.5613166603,519.755674074826,NA,NA
"709",9180.53699455177,731.895860999027,NA,NA
"710",9187.0687680891,894.467557160801,NA,NA
"711",7423.05930200297,714.008783866261,NA,NA
"712",5985.63070474353,561.295800736246,NA,NA
"713",8629.83342887503,509.300699085098,NA,NA
"714",3156.01595510372,594.318325967599,NA,NA
"715",1620.57775879355,473.255186735462,NA,NA
"716",5482.63384558588,530.778905619018,233588900,NA
"717",4690.23796211866,625.32155898858,23142330000,31722700000
"718",3407.23107130078,547.280074079112,237624900,30161910
"719",3701.14368616125,528.308584071509,2739969000,NA
"720",1788.34521426979,590.265376559709,1001911000,110663600
"721",2755.28482041957,431.766098119402,1037308000,NA
"722",9756.14378916451,663.304750602759,15637070,2871556000
"723",2209.82493204373,475.241278543833,65360390,NA
"724",6875.97131672214,544.79059966311,4296320000,NA
"725",2546.11882634294,444.71614245269,716902800,1516226000
"726",2656.22266885201,560.271696246852,82804400,NA
"727",10827.6608816504,865.045650741373,1115135000,8650635
"728",3654.76343951513,476.572473135213,NA,1648559000
"729",5884.74418974262,476.257626183139,NA,157071300
"730",8882.1426095118,798.367715792463,NA,2329154000
"731",6456.34478996161,677.85577757412,NA,4057506
"732",4150.67300100759,575.939018392189,NA,346841100
"733",6596.15549463084,480.283556254397,NA,7719644000
"734",1991.52918970227,686.335184067607,NA,1697164000
"735",2515.36771729624,590.284808239868,NA,15788770
"736",8630.06682169273,631.330683691883,NA,154857600
"737",5219.17948728172,520.766466254675,NA,369973200
"738",3988.07173445262,444.25142952243,NA,472210800
"739",12371.9158431822,604.308385168138,NA,NA
"740",3595.42030392568,646.307764029774,NA,NA
"741",4866.04244020096,742.850570316485,NA,NA
"742",2070.28851938097,532.261705282942,NA,NA
"743",9046.57204355547,817.429671440338,NA,NA
"744",4323.66511016743,679.330135653979,NA,NA
"745",6126.47232873827,588.835685016191,NA,NA
"746",4887.33698799359,464.277371060917,NA,NA
"747",3417.67160135439,494.243052167595,NA,NA
"748",5509.84477894578,590.813788332243,1869202000,16535140000
"749",2602.16040178284,442.888709196994,27245870,137156600
"750",5000.63262169799,499.256116010271,1558065000,10781080000
"751",3397.24390012886,444.754944936592,922953800,796967700
"752",7684.29945656183,507.744311845062,10106160,292985900
"753",657.949095295883,419.315513974698,1539631,718888.3
"754",3723.44954743231,545.290705279162,30118640,NA
"755",2337.25421598025,693.240601538458,55673930,198527000
"756",9047.95474960749,764.049570292084,68072990,243265600
"757",11370.7282757232,1242.53425746429,1656511000,3631693000
"758",6022.35843165351,804.406174325138,494254400,4391457000
"759",3677.1904809419,585.276789616728,326855900,NA
"760",4280.5604070221,625.978929878537,268941900000,53084480000
"761",6432.63919768077,598.793269861691,300163900,402905200
"762",3692.24827076661,533.779060350285,154789800,NA
"763",3309.86613147144,659.800982894386,443218300,NA
"764",2918.38533421817,424.21208751927,70874610,1335375000
"765",3876.09318113785,600.83916153501,NA,1277778000
"766",2871.05480404379,671.359600029736,NA,48211720
"767",5425.69940375237,729.330893759478,NA,9749661000
"768",5810.64018255602,639.348143916885,NA,7943606
"769",6536.96561569608,572.309076208916,NA,2529710000
"770",4832.7519246805,550.819564704544,NA,251479000
"771",3812.07642993953,628.306208982128,NA,538395300
"772",7042.86265205022,605.786796014392,NA,1126685000
"773",1715.16579847725,548.24990145,NA,838490800
"774",8759.75706523448,622.013475353615,NA,3341533000
"775",3701.30848710454,465.247389130355,NA,514018300
"776",2622.45072618615,664.825431792778,NA,NA
"777",5906.31631944408,461.273975540181,NA,NA
"778",4719.21447292636,501.777170074212,NA,NA
"779",2766.67490334525,466.747772636665,NA,NA
"780",8183.39567603803,693.385322318007,NA,NA
"781",6047.99588245801,545.282789303657,NA,NA
"782",5041.07231512689,438.749396608457,NA,NA
"783",6088.9023742441,601.323964739585,NA,NA
"784",5524.27707918433,454.734816690429,NA,NA
"785",4978.42550367221,627.819750660621,NA,NA
"786",3564.02725083558,366.551654127089,NA,NA
"787",7888.8988659001,571.81368236297,NA,NA
"788",10465.9907836129,661.857546501173,267840300,NA
"789",2505.25142112154,599.790947145078,142991700,240647200
"790",2730.31225617671,515.775580471231,42513570,357932100
"791",1057.05853038412,495.758214368024,171906400,564024.9
"792",10583.1924196279,764.05220158886,6203193,NA
"793",10323.662594509,830.930132519777,544546400,NA
"794",8427.8313123407,670.330312690921,947470200,45371170
"795",7537.61786040075,641.821179799906,NA,2840465000
"796",8738.75562362014,790.380059647546,NA,9494994000
"797",5183.80922033447,496.262369145249,NA,91278920
"798",3902.75765292129,459.73726956953,NA,34776810
"799",4199.52730188701,484.256601749127,NA,317415100
"800",9558.93850827961,689.814209265038,NA,3992153
"801",4020.74992470909,485.783997824031,NA,95880870
"802",2872.87868340601,546.253189606609,NA,42274450
"803",2417.90348306494,661.327584008952,NA,211810300
"804",5438.72826882946,516.282100614901,NA,841569900
"805",4738.56100074046,524.773537920138,NA,4678105
"806",2235.71382151659,504.755557883141,NA,316188700
"807",4089.75204408189,555.770329102861,NA,519282300
"808",7149.68258253404,602.327680927643,NA,511564200
"809",3994.06718486499,493.582996463272,NA,308846800
"810",3733.13044215278,551.792535144887,NA,9240310
"811",2197.21872775796,564.311903366108,NA,31108540
"812",7950.9192019324,427.742152741146,NA,451425400
"813",7137.79142719831,746.369302924487,NA,302539000
"814",7137.84410766428,544.246491375461,NA,111068900000
"815",4992.4321030545,522.786652980149,NA,44477950
"816",4468.42676740046,607.834887446995,NA,70331180
"817",3439.95499579727,478.761707806185,NA,57646450
"818",2771.04158195249,618.819622909996,NA,1005009000
"819",2576.85378460623,562.268286146285,NA,NA
"820",5479.1414802486,622.336425370906,NA,NA
"821",5438.72420709443,614.285225694744,NA,NA
"822",11575.6860493676,684.692339896519,NA,NA
"823",2537.85295073704,406.868698566943,NA,NA
"824",4881.48692188492,492.795179991627,NA,NA
"825",3912.82322793576,633.863859511868,NA,NA
"826",5492.61527155393,618.322200696413,NA,NA
"827",7505.46550908069,585.332340392336,NA,NA
"828",11986.6008780805,740.377759923228,NA,NA
"829",4203.16172114558,662.352648718353,NA,NA
"830",4740.80257456766,569.790675831111,NA,NA
"831",2333.79817622927,480.258470624164,NA,NA
"832",4529.13491172766,597.31164416229,NA,NA
"833",5632.96054785233,646.841143856844,NA,NA
"834",2638.56799930423,623.310969006132,NA,NA
"835",3822.60108589971,449.738124926012,NA,NA
"836",2439.44591985598,406.222864911806,NA,NA
"837",2313.13373573354,468.581028791399,1809353000,NA
"838",2256.62351480499,359.189000232824,58419760,3763729000
"839",9149.19912918529,499.74683455737,13931680,NA
"840",2310.37515602507,588.789334766361,113679800,189197400
